cenario,linha_desligada,from_bus_linha,to_bus_linha,barra_impactada,diferenca_tensao_pu,tensao_antes_pu,tensao_depois_pu
2.0,1.0,0.0,2.0,3,0.005999725201228712,0.9811024847549267,0.975102759553698
2.0,1.0,0.0,2.0,5,0.00413492173053831,0.9744614658328605,0.9703265441023222
2.0,1.0,0.0,2.0,7,0.004123229449467747,0.9618951685907662,0.9577719391412984
2.0,1.0,0.0,2.0,27,0.0037173409051098893,0.9762636187721504,0.9725462778670405
2.0,1.0,0.0,2.0,6,0.003315531071642175,0.9677723005895452,0.964456769517903
2.0,1.0,0.0,2.0,10,0.002028138385102296,0.9830988397396138,0.9810707013545115
2.0,1.0,0.0,2.0,8,0.002028138385102296,0.9830988397396138,0.9810707013545115
2.0,1.0,0.0,2.0,4,0.001848862449213784,0.9831460305672652,0.9812971681180515
2.0,1.0,0.0,2.0,11,0.0016396478647550117,0.9845447454152761,0.9829050975505211
2.0,2.0,1.0,3.0,3,0.007563208142660094,0.9811024847549267,0.9735392766122666
2.0,2.0,1.0,3.0,2,0.006343246003710057,0.9839511441823454,0.9776078981786354
2.0,2.0,1.0,3.0,5,0.005234153026369537,0.9744614658328605,0.969227312806491
2.0,2.0,1.0,3.0,7,0.00521953880893411,0.9618951685907662,0.9566756297818321
2.0,2.0,1.0,3.0,27,0.004706270847421368,0.9762636187721504,0.971557347924729
2.0,2.0,1.0,3.0,6,0.004197932696267781,0.9677723005895452,0.9635743678932774
2.0,2.0,1.0,3.0,10,0.002564874120621674,0.9830988397396138,0.9805339656189921
2.0,2.0,1.0,3.0,8,0.002564874120621674,0.9830988397396138,0.9805339656189921
2.0,2.0,1.0,3.0,4,0.002330405797348112,0.9831460305672652,0.9808156247699171
2.0,2.0,1.0,3.0,11,0.0020755389976263583,0.9845447454152761,0.9824692064176498
2.0,3.0,2.0,3.0,2,0.014278993319082,0.9839511441823454,0.9982301375014274
2.0,3.0,2.0,3.0,3,0.004739583181578411,0.9811024847549267,0.9763629015733483
2.0,3.0,2.0,3.0,5,0.003273587156603197,0.9744614658328605,0.9711878786762573
2.0,3.0,2.0,3.0,7,0.0032643361941269156,0.9618951685907662,0.9586308323966393
2.0,3.0,2.0,3.0,27,0.0029433267693427245,0.9762636187721504,0.9733202920028077
2.0,3.0,2.0,3.0,6,0.0026225779613949785,0.9677723005895452,0.9651497226281502
2.0,3.0,2.0,3.0,10,0.0016044105043966361,0.9830988397396138,0.9814944292352171
2.0,3.0,2.0,3.0,8,0.0016044105043966361,0.9830988397396138,0.9814944292352171
2.0,3.0,2.0,3.0,4,0.0014538511301094292,0.9831460305672652,0.9816921794371558
2.0,3.0,2.0,3.0,11,0.0012996092075620025,0.9845447454152761,0.9832451362077141
2.0,4.0,1.0,4.0,4,0.030165874977684193,0.9831460305672652,0.952980155589581
2.0,4.0,1.0,4.0,6,0.015567786567575737,0.9677723005895452,0.9522045140219695
2.0,4.0,1.0,4.0,5,0.005948100187340821,0.9744614658328605,0.9685133656455197
2.0,4.0,1.0,4.0,7,0.005928124876018903,0.9618951685907662,0.9559670437147473
2.0,4.0,1.0,4.0,27,0.005324062018476017,0.9762636187721504,0.9709395567536744
2.0,4.0,1.0,4.0,3,0.00415507498080403,0.9811024847549267,0.9769474097741226
2.0,4.0,1.0,4.0,2,0.0034790927053565124,0.9839511441823454,0.9804720514769889
2.0,4.0,1.0,4.0,10,0.0029008959457262895,0.9830988397396138,0.9801979437938875
2.0,4.0,1.0,4.0,8,0.0029008959457262895,0.9830988397396138,0.9801979437938875
2.0,4.0,1.0,4.0,9,0.0013086537275941446,0.9876791550912603,0.9863705013636661
2.0,5.0,1.0,5.0,5,0.009486070832203986,0.9744614658328605,0.9649753950006565
2.0,5.0,1.0,5.0,7,0.009454281720105095,0.9618951685907662,0.9524408868706611
2.0,5.0,1.0,5.0,27,0.00848781299757806,0.9762636187721504,0.9677758057745723
2.0,5.0,1.0,5.0,6,0.007628367230911315,0.9677723005895452,0.9601439333586339
2.0,5.0,1.0,5.0,3,0.00671717050263676,0.9811024847549267,0.9743853142522899
2.0,5.0,1.0,5.0,2,0.005642096719111422,0.9839511441823454,0.978309047463234
2.0,5.0,1.0,5.0,10,0.004637308449595756,0.9830988397396138,0.978461531290018
2.0,5.0,1.0,5.0,8,0.004637308449595756,0.9830988397396138,0.978461531290018
2.0,5.0,1.0,5.0,4,0.004281522024901063,0.9831460305672652,0.9788645085423642
2.0,5.0,1.0,5.0,9,0.0021050166838583184,0.9876791550912603,0.9855741384074019
2.0,6.0,3.0,5.0,3,0.012979900699618407,0.9811024847549267,0.9940823854545451
2.0,6.0,3.0,5.0,5,0.012638166398520334,0.9744614658328605,0.9618232994343402
2.0,6.0,3.0,5.0,7,0.012581454206911369,0.9618951685907662,0.9493137143838548
2.0,6.0,3.0,5.0,27,0.011202724447969548,0.9762636187721504,0.9650608943241809
2.0,6.0,3.0,5.0,2,0.010800397466598,0.9839511441823454,0.9947515416489434
2.0,6.0,3.0,5.0,6,0.010181356686379428,0.9677723005895452,0.9575909439031658
2.0,6.0,3.0,5.0,10,0.006094998168648669,0.9830988397396138,0.9770038415709651
2.0,6.0,3.0,5.0,8,0.006094998168648669,0.9830988397396138,0.9770038415709651
2.0,6.0,3.0,5.0,4,0.005865506539172172,0.9831460305672652,0.9772805240280931
2.0,6.0,3.0,5.0,11,0.003908463751081226,0.9845447454152761,0.9884532091663574
2.0,7.0,4.0,6.0,4,0.02054880302719564,0.9831460305672652,1.0036948335944609
2.0,7.0,4.0,6.0,6,0.017066165106441322,0.9677723005895452,0.9507061354831039
2.0,7.0,4.0,6.0,5,0.006525629696633839,0.9744614658328605,0.9679358361362267
2.0,7.0,4.0,6.0,7,0.006503915384724945,0.9618951685907662,0.9553912532060412
2.0,7.0,4.0,6.0,27,0.005842019125621656,0.9762636187721504,0.9704215996465287
2.0,7.0,4.0,6.0,3,0.004534964602795788,0.9811024847549267,0.9765675201521309
2.0,7.0,4.0,6.0,2,0.0037927541376896468,0.9839511441823454,0.9801583900446558
2.0,7.0,4.0,6.0,10,0.003179168114751496,0.9830988397396138,0.9799196716248623
2.0,7.0,4.0,6.0,8,0.003179168114751496,0.9830988397396138,0.9799196716248623
2.0,7.0,4.0,6.0,9,0.0014300896978779454,0.9876791550912603,0.9862490653933823
2.0,10.0,5.0,8.0,10,0.005687189498194467,0.9830988397396138,0.9887860292378082
2.0,10.0,5.0,8.0,8,0.005687189498194467,0.9830988397396138,0.9887860292378082
2.0,10.0,5.0,8.0,7,0.0017381104096335642,0.9618951685907662,0.9601570581811326
2.0,10.0,5.0,8.0,5,0.0017277241660585974,0.9744614658328605,0.9727337416668019
2.0,10.0,5.0,8.0,27,0.00166103853173305,0.9762636187721504,0.9746025802404173
2.0,10.0,5.0,8.0,6,0.0014023983835629306,0.9677723005895452,0.9663699022059823
2.0,10.0,5.0,8.0,3,0.0012078020218465602,0.9811024847549267,0.9798946827330801
2.0,10.0,5.0,8.0,9,0.0011068741465478649,0.9876791550912603,0.9887860292378081
2.0,10.0,5.0,8.0,2,0.0009995971528684588,0.9839511441823454,0.982951547029477
2.0,10.0,5.0,8.0,16,0.0009270985478705418,0.9797959270051383,0.9807230255530088
2.0,11.0,5.0,9.0,7,0.0009186805977166035,0.9618951685907662,0.9609764879930496
2.0,11.0,5.0,9.0,5,0.000914938077208105,0.9744614658328605,0.9735465277556524
2.0,11.0,5.0,9.0,27,0.0008674074740453452,0.9762636187721504,0.975396211298105
2.0,11.0,5.0,9.0,6,0.0007424673402255388,0.9677723005895452,0.9670298332493197
2.0,11.0,5.0,9.0,9,0.0006282133808696022,0.9876791550912603,0.9883073684721299
2.0,11.0,5.0,9.0,3,0.0006275640409909577,0.9811024847549267,0.9804749207139357
2.0,11.0,5.0,9.0,16,0.0005271361286810494,0.9797959270051383,0.9803230631338193
2.0,11.0,5.0,9.0,2,0.0005191151895491686,0.9839511441823454,0.9834320289927962
2.0,11.0,5.0,9.0,4,0.0004650855669102727,0.9831460305672652,0.982680945000355
2.0,11.0,5.0,9.0,19,0.0004476254977139327,0.9713464555916924,0.9717940810894063
2.0,13.0,8.0,9.0,10,0.01036509807281194,0.9830988397396138,0.9727337416668018
2.0,13.0,8.0,9.0,8,0.01036509807281194,0.9830988397396138,0.9727337416668018
2.0,13.0,8.0,9.0,7,0.0017381104096337863,0.9618951685907662,0.9601570581811324
2.0,13.0,8.0,9.0,5,0.0017277241660587084,0.9744614658328605,0.9727337416668018
2.0,13.0,8.0,9.0,27,0.0016610385317333831,0.9762636187721504,0.974602580240417
2.0,13.0,8.0,9.0,6,0.0014023983835630416,0.9677723005895452,0.9663699022059822
2.0,13.0,8.0,9.0,3,0.0012078020218466712,0.9811024847549267,0.97989468273308
2.0,13.0,8.0,9.0,9,0.0011068741465476428,0.9876791550912603,0.9887860292378079
2.0,13.0,8.0,9.0,2,0.0009995971528685699,0.9839511441823454,0.9829515470294768
2.0,13.0,8.0,9.0,16,0.0009270985478704308,0.9797959270051383,0.9807230255530087
2.0,14.0,3.0,11.0,11,0.0016812009597346744,0.9845447454152761,0.9862259463750108
2.0,14.0,3.0,11.0,13,0.0014211527684269143,0.9759901294029029,0.9774112821713298
2.0,14.0,3.0,11.0,14,0.0009158835175354652,0.9805104576204438,0.9814263411379792
2.0,14.0,3.0,11.0,15,0.0008102934882870949,0.9785209841901292,0.9793312776784163
2.0,14.0,3.0,11.0,3,0.0007992244343720811,0.9811024847549267,0.9803032603205546
2.0,14.0,3.0,11.0,2,0.000661811246902344,0.9839511441823454,0.9832893329354431
2.0,14.0,3.0,11.0,17,0.00047362133341388724,0.9696920212521928,0.9701656425856067
2.0,14.0,3.0,11.0,5,0.00037906519643349235,0.9744614658328605,0.974082400636427
2.0,14.0,3.0,11.0,7,0.00037116098932310493,0.9618951685907662,0.9615240076014431
2.0,14.0,3.0,11.0,6,0.00030904163532063933,0.9677723005895452,0.9674632589542246
2.0,16.0,11.0,13.0,13,0.0159298635648486,0.9759901294029029,0.9600602658380543
2.0,16.0,11.0,13.0,14,0.002246235435719224,0.9805104576204438,0.9782642221847245
2.0,16.0,11.0,13.0,17,0.0014036529360281769,0.9696920212521928,0.9682883683161646
2.0,16.0,11.0,13.0,18,0.0009472824093155197,0.9671526453987226,0.9662053629894071
2.0,16.0,11.0,13.0,11,0.000792421916452235,0.9845447454152761,0.9853371673317284
2.0,16.0,11.0,13.0,19,0.0007116256340378158,0.9713464555916924,0.9706348299576546
2.0,16.0,11.0,13.0,15,0.00041556584427238086,0.9785209841901292,0.9789365500344016
2.0,16.0,11.0,13.0,3,0.0001335026049875676,0.9811024847549267,0.9812359873599142
2.0,16.0,11.0,13.0,16,0.00011381319855685579,0.9797959270051383,0.9799097402036951
2.0,16.0,11.0,13.0,2,0.0001098452912061676,0.9839511441823454,0.9840609894735516
2.0,17.0,11.0,14.0,14,0.0039897894669201905,0.9805104576204438,0.9765206681535236
2.0,17.0,11.0,14.0,17,0.0023025641769252037,0.9696920212521928,0.9673894570752676
2.0,17.0,11.0,14.0,18,0.0014912099741754004,0.9671526453987226,0.9656614354245472
2.0,17.0,11.0,14.0,19,0.0011069835344597045,0.9713464555916924,0.9702394720572327
2.0,17.0,11.0,14.0,13,0.0010613875497709202,0.9759901294029029,0.9770515169526738
2.0,17.0,11.0,14.0,11,0.0009321417350426353,0.9845447454152761,0.9854768871503188
2.0,17.0,11.0,14.0,15,0.000376607925623218,0.9785209841901292,0.9788975921157524
2.0,17.0,11.0,14.0,23,0.0002688234935994682,0.9913411994602952,0.9910723759666957
2.0,17.0,11.0,14.0,3,0.00023567916467681638,0.9811024847549267,0.9813381639196035
2.0,17.0,11.0,14.0,2,0.00019588437609707743,0.9839511441823454,0.9841470285584425
2.0,18.0,11.0,15.0,15,0.007354765526991769,0.9785209841901292,0.9711662186631375
2.0,18.0,11.0,15.0,16,0.002320753906753903,0.9797959270051383,0.9774751730983844
2.0,18.0,11.0,15.0,13,0.0009096970195567877,0.9759901294029029,0.9768998264224596
2.0,18.0,11.0,15.0,11,0.0007140644871402868,0.9845447454152761,0.9852588099024164
2.0,18.0,11.0,15.0,18,0.0006160272292471403,0.9671526453987226,0.9665366181694754
2.0,18.0,11.0,15.0,19,0.0005829066886180456,0.9713464555916924,0.9707635489030744
2.0,18.0,11.0,15.0,17,0.0005357655674290696,0.9696920212521928,0.9691562556847637
2.0,18.0,11.0,15.0,9,0.0005121587414986806,0.9876791550912603,0.9871669963497616
2.0,18.0,11.0,15.0,10,0.0004980787525461494,0.9830988397396138,0.9826007609870676
2.0,18.0,11.0,15.0,8,0.0004980787525461494,0.9830988397396138,0.9826007609870676
2.0,19.0,13.0,14.0,13,0.004396813963889135,0.9759901294029029,0.9715933154390137
2.0,19.0,13.0,14.0,14,0.0008781963407507032,0.9805104576204438,0.9813886539611945
2.0,19.0,13.0,14.0,17,0.0005636549738523566,0.9696920212521928,0.9702556762260451
2.0,19.0,13.0,14.0,11,0.0004309489084173279,0.9845447454152761,0.9841137965068588
2.0,19.0,13.0,14.0,18,0.0003841249283993431,0.9671526453987226,0.9675367703271219
2.0,19.0,13.0,14.0,19,0.0002883444899822729,0.9713464555916924,0.9716348000816747
2.0,19.0,13.0,14.0,15,0.00023948316556443583,0.9785209841901292,0.9782815010245648
2.0,19.0,13.0,14.0,3,7.53607383542354e-05,0.9811024847549267,0.9810271240165724
2.0,19.0,13.0,14.0,16,6.867917684783009e-05,0.9797959270051383,0.9797272478282905
2.0,19.0,13.0,14.0,2,6.230984097732595e-05,0.9839511441823454,0.9838888343413681
2.0,20.0,15.0,16.0,15,0.0018315437971951898,0.9785209841901292,0.976689440392934
2.0,20.0,15.0,16.0,16,0.001391064139471987,0.9797959270051383,0.9811869911446103
2.0,20.0,15.0,16.0,11,0.0010449577910093266,0.9845447454152761,0.9834997876242668
2.0,20.0,15.0,16.0,14,0.0007812318906808002,0.9805104576204438,0.979729225729763
2.0,20.0,15.0,16.0,9,0.0006263155244422558,0.9876791550912603,0.9883054706157025
2.0,20.0,15.0,16.0,13,0.0005723674146201896,0.9759901294029029,0.9754177619882827
2.0,20.0,15.0,16.0,17,0.0004956869141898856,0.9696920212521928,0.9691963343380029
2.0,20.0,15.0,16.0,10,0.00033148482286382563,0.9830988397396138,0.9834303245624776
2.0,20.0,15.0,16.0,8,0.00033148482286382563,0.9830988397396138,0.9834303245624776
2.0,20.0,15.0,16.0,18,0.0001859471561711512,0.9671526453987226,0.9669666982425514
2.0,21.0,14.0,17.0,17,0.019947007955301133,0.9696920212521928,0.9497450132968916
2.0,21.0,14.0,17.0,18,0.01408549749781185,0.9671526453987226,0.9530671479009107
2.0,21.0,14.0,17.0,19,0.011045070436220605,0.9713464555916924,0.9603013851554718
2.0,21.0,14.0,17.0,14,0.004177215470706819,0.9805104576204438,0.9846876730911506
2.0,21.0,14.0,17.0,13,0.0017359488287183034,0.9759901294029029,0.9777260782316212
2.0,21.0,14.0,17.0,9,0.0014509926034979026,0.9876791550912603,0.9862281624877623
2.0,21.0,14.0,17.0,16,0.0013204606313339529,0.9797959270051383,0.9784754663738043
2.0,21.0,14.0,17.0,10,0.0011485830105961714,0.9830988397396138,0.9819502567290176
2.0,21.0,14.0,17.0,8,0.0011485830105961714,0.9830988397396138,0.9819502567290176
2.0,21.0,14.0,17.0,11,0.0006049985085067044,0.9845447454152761,0.9851497439237829
2.0,22.0,17.0,18.0,17,0.007000051298291288,0.9696920212521928,0.9766920725504841
2.0,22.0,17.0,18.0,18,0.005837847466610091,0.9671526453987226,0.9613147979321125
2.0,22.0,17.0,18.0,19,0.004573497911972257,0.9713464555916924,0.9667729576797202
2.0,22.0,17.0,18.0,14,0.0019373016227617335,0.9805104576204438,0.9824477592432055
2.0,22.0,17.0,18.0,13,0.0005817486030358365,0.9759901294029029,0.9765718780059387
2.0,22.0,17.0,18.0,16,0.0005547819992774983,0.9797959270051383,0.9792411450058608
2.0,22.0,17.0,18.0,9,0.0005320135236646095,0.9876791550912603,0.9871471415675956
2.0,22.0,17.0,18.0,10,0.0004495940167167367,0.9830988397396138,0.982649245722897
2.0,22.0,17.0,18.0,8,0.0004495940167167367,0.9830988397396138,0.982649245722897
2.0,22.0,17.0,18.0,15,0.0003658977832862176,0.9785209841901292,0.978155086406843
2.0,26.0,9.0,20.0,9,0.010874693236836874,0.9876791550912603,0.9768044618544234
2.0,26.0,9.0,20.0,16,0.009491477772108459,0.9797959270051383,0.9703044492330298
2.0,26.0,9.0,20.0,19,0.00819670345468626,0.9713464555916924,0.9631497521370062
2.0,26.0,9.0,20.0,10,0.00798726262019156,0.9830988397396138,0.9751115771194222
2.0,26.0,9.0,20.0,8,0.00798726262019156,0.9830988397396138,0.9751115771194222
2.0,26.0,9.0,20.0,18,0.007291569062732095,0.9671526453987226,0.9598610763359905
2.0,26.0,9.0,20.0,15,0.006017304279489433,0.9785209841901292,0.9725036799106398
2.0,26.0,9.0,20.0,17,0.005521938195756526,0.9696920212521928,0.9641700830564363
2.0,26.0,9.0,20.0,20,0.002874138989382602,0.9975725989080994,1.000446737897482
2.0,26.0,9.0,20.0,14,0.002482208187543189,0.9805104576204438,0.9780282494329006
2.0,27.0,9.0,21.0,9,0.006330865563430099,0.9876791550912603,0.9813482895278302
2.0,27.0,9.0,21.0,16,0.00553100583711208,0.9797959270051383,0.9742649211680262
2.0,27.0,9.0,21.0,19,0.004778615000903708,0.9713464555916924,0.9665678405907887
2.0,27.0,9.0,21.0,10,0.004653486462260381,0.9830988397396138,0.9784453532773534
2.0,27.0,9.0,21.0,8,0.004653486462260381,0.9830988397396138,0.9784453532773534
2.0,27.0,9.0,21.0,18,0.004254385152440809,0.9671526453987226,0.9628982602462818
2.0,27.0,9.0,21.0,15,0.0035156358848162927,0.9785209841901292,0.9750053483053129
2.0,27.0,9.0,21.0,17,0.003226560115292876,0.9696920212521928,0.9664654611368999
2.0,27.0,9.0,21.0,14,0.0014529132125480348,0.9805104576204438,0.9790575444078957
2.0,27.0,9.0,21.0,5,0.0014524375607635198,0.9744614658328605,0.973009028272097
2.0,28.0,20.0,21.0,20,0.050496573223335006,0.9975725989080994,0.9470760256847643
2.0,28.0,20.0,21.0,9,0.026484352165507263,0.9876791550912603,0.961194802925753
2.0,28.0,20.0,21.0,16,0.023194388615649264,0.9797959270051383,0.956601538389489
2.0,28.0,20.0,21.0,19,0.020063560472443176,0.9713464555916924,0.9512828951192492
2.0,28.0,20.0,21.0,10,0.01951360639018962,0.9830988397396138,0.9635852333494241
2.0,28.0,20.0,21.0,8,0.01951360639018962,0.9830988397396138,0.9635852333494241
2.0,28.0,20.0,21.0,18,0.017898132883416906,0.9671526453987226,0.9492545125153057
2.0,28.0,20.0,21.0,15,0.01482825349211414,0.9785209841901292,0.9636927306980151
2.0,28.0,20.0,21.0,17,0.013619453817573457,0.9696920212521928,0.9560725674346193
2.0,28.0,20.0,21.0,5,0.006179627134878518,0.9744614658328605,0.968281838697982
2.0,29.0,14.0,22.0,14,0.014362463254799285,0.9805104576204438,0.9661479943656445
2.0,29.0,14.0,22.0,17,0.009695226601315055,0.9696920212521928,0.9599967946508777
2.0,29.0,14.0,22.0,13,0.009457470412076452,0.9759901294029029,0.9665326589908264
2.0,29.0,14.0,22.0,18,0.007142481415354784,0.9671526453987226,0.9600101639833678
2.0,29.0,14.0,22.0,19,0.00580705188971864,0.9713464555916924,0.9655394037019738
2.0,29.0,14.0,22.0,11,0.005365803857007578,0.9845447454152761,0.9791789415582686
2.0,29.0,14.0,22.0,15,0.0035919676548127333,0.9785209841901292,0.9749290165353165
2.0,29.0,14.0,22.0,16,0.0021828209042782376,0.9797959270051383,0.97761310610086
2.0,29.0,14.0,22.0,9,0.0016953577598460834,0.9876791550912603,0.9859837973314142
2.0,29.0,14.0,22.0,10,0.0013948377648201893,0.9830988397396138,0.9817040019747936
2.0,30.0,21.0,23.0,23,0.01382282577710281,0.9913411994602952,0.9775183736831924
2.0,30.0,21.0,23.0,25,0.005488280841135285,0.974683577017077,0.9691952961759417
2.0,30.0,21.0,23.0,24,0.005383339646406138,0.9931567247723656,0.9877733851259595
2.0,30.0,21.0,23.0,13,0.00021884666589944146,0.9759901294029029,0.9757712827370034
2.0,30.0,21.0,23.0,9,0.00015381901603594983,0.9876791550912603,0.9878329741072962
2.0,30.0,21.0,23.0,11,0.0001397400049361064,0.9845447454152761,0.98440500541034
2.0,30.0,21.0,23.0,27,8.461238406809457e-05,0.9762636187721504,0.9763482311562185
2.0,30.0,21.0,23.0,10,8.364812646377562e-05,0.9830988397396138,0.9831824878660775
2.0,30.0,21.0,23.0,8,8.364812646377562e-05,0.9830988397396138,0.9831824878660775
2.0,30.0,21.0,23.0,15,7.081320456647777e-05,0.9785209841901292,0.9784501709855628
2.0,31.0,22.0,23.0,23,0.006510430373728671,0.9913411994602952,0.9848307690865665
2.0,31.0,22.0,23.0,25,0.002554160819339235,0.974683577017077,0.9721294161977377
2.0,31.0,22.0,23.0,24,0.002505470901129847,0.9931567247723656,0.9906512538712358
2.0,31.0,22.0,23.0,13,0.00163952320026306,0.9759901294029029,0.9743506062026398
2.0,31.0,22.0,23.0,11,0.0012362576856315144,0.9845447454152761,0.9833084877296446
2.0,31.0,22.0,23.0,15,0.0009313899558157646,0.9785209841901292,0.9775895942343135
2.0,31.0,22.0,23.0,17,0.0008535768786473996,0.9696920212521928,0.9688384443735454
2.0,31.0,22.0,23.0,14,0.0007534353171646524,0.9805104576204438,0.9797570223032791
2.0,31.0,22.0,23.0,18,0.000671000057903659,0.9671526453987226,0.9664816453408189
2.0,31.0,22.0,23.0,19,0.0004971017078988504,0.9713464555916924,0.9708493538837936
2.0,32.0,23.0,24.0,25,0.0009355752475791457,0.974683577017077,0.9756191522646561
2.0,32.0,23.0,24.0,24,0.0009178044825439713,0.9931567247723656,0.9940745292549096
2.0,32.0,23.0,24.0,23,0.0006764763383952932,0.9913411994602952,0.9906647231218999
2.0,32.0,23.0,24.0,27,0.0005893424810302639,0.9762636187721504,0.9768529612531807
2.0,32.0,23.0,24.0,13,0.0005740025963606454,0.9759901294029029,0.9765641319992635
2.0,32.0,23.0,24.0,11,0.0005189680145715192,0.9845447454152761,0.9850637134298477
2.0,32.0,23.0,24.0,15,0.000494447857490421,0.9785209841901292,0.9790154320476196
2.0,32.0,23.0,24.0,9,0.0004927955078740665,0.9876791550912603,0.9881719505991343
2.0,32.0,23.0,24.0,16,0.0004898801248464091,0.9797959270051383,0.9802858071299847
2.0,32.0,23.0,24.0,19,0.00044552444482781617,0.9713464555916924,0.9717919800365202
2.0,34.0,24.0,26.0,25,0.023728807747394498,0.974683577017077,0.9509547692696825
2.0,34.0,24.0,26.0,24,0.023266345892621998,0.9931567247723656,0.9698903788797436
2.0,34.0,24.0,26.0,23,0.005957282811456022,0.9913411994602952,0.9853839166488392
2.0,34.0,24.0,26.0,13,0.0010820707966510135,0.9759901294029029,0.9770722001995539
2.0,34.0,24.0,26.0,27,0.0010407698121522868,0.9762636187721504,0.9773043885843027
2.0,34.0,24.0,26.0,11,0.000979095729256696,0.9845447454152761,0.9855238411445328
2.0,34.0,24.0,26.0,9,0.0009414693205493929,0.9876791550912603,0.9886206244118096
2.0,34.0,24.0,26.0,15,0.0009335394922679319,0.9785209841901292,0.9794545236823972
2.0,34.0,24.0,26.0,16,0.0009312572158438615,0.9797959270051383,0.9807271842209822
2.0,34.0,24.0,26.0,19,0.0008443316196283801,0.9713464555916924,0.9721907872113208
2.0,35.0,27.0,26.0,27,0.00812178044711831,0.9762636187721504,0.9681418383250321
2.0,35.0,27.0,26.0,7,0.004602210803684281,0.9618951685907662,0.9572929577870819
2.0,35.0,27.0,26.0,5,0.0038463937546342475,0.9744614658328605,0.9706150720782263
2.0,35.0,27.0,26.0,6,0.0031149543216203446,0.9677723005895452,0.9646573462679249
2.0,35.0,27.0,26.0,3,0.002473200127591224,0.9811024847549267,0.9786292846273354
2.0,35.0,27.0,26.0,10,0.002321498681447598,0.9830988397396138,0.9807773410581662
2.0,35.0,27.0,26.0,8,0.002321498681447598,0.9830988397396138,0.9807773410581662
2.0,35.0,27.0,26.0,2,0.002042869342248621,0.9839511441823454,0.9819082748400968
2.0,35.0,27.0,26.0,4,0.0019191799168287726,0.9831460305672652,0.9812268506504365
2.0,35.0,27.0,26.0,9,0.001561606501326418,0.9876791550912603,0.9861175485899338
2.0,38.0,28.0,29.0,29,0.016533121621359115,0.9723497101060888,0.9558165884847297
2.0,38.0,28.0,29.0,28,0.010686135519368034,0.983503368194806,0.994189503714174
2.0,38.0,28.0,29.0,27,2.3639003277287074e-05,0.9762636187721504,0.9762399797688731
2.0,38.0,28.0,29.0,7,1.5699542513680775e-05,0.9618951685907662,0.9618794690482525
2.0,38.0,28.0,29.0,5,1.4197079044708794e-05,0.9744614658328605,0.9744472687538158
2.0,38.0,28.0,29.0,3,1.1377824603142628e-05,0.9811024847549267,0.9810911069303235
2.0,38.0,28.0,29.0,6,1.1197465700107934e-05,0.9677723005895452,0.9677611031238451
2.0,38.0,28.0,29.0,2,1.0036520444178798e-05,0.9839511441823454,0.9839411076619012
2.0,38.0,28.0,29.0,4,5.40480639177332e-06,0.9831460305672652,0.9831406257608735
2.0,38.0,28.0,29.0,10,4.456174011346903e-06,0.9830988397396138,0.9830943835656024
2.0,40.0,5.0,27.0,27,0.003072288215638208,0.9762636187721504,0.9793359069877886
2.0,40.0,5.0,27.0,5,0.0008714611973472675,0.9744614658328605,0.9735900046355133
2.0,40.0,5.0,27.0,6,0.0007063917862396574,0.9677723005895452,0.9670659088033056
2.0,40.0,5.0,27.0,3,0.0005719208604685333,0.9811024847549267,0.9805305638944581
2.0,40.0,5.0,27.0,2,0.00047222987565553876,0.9839511441823454,0.9834789143066899
2.0,40.0,5.0,27.0,4,0.0004385818122407681,0.9831460305672652,0.9827074487550245
2.0,40.0,5.0,27.0,10,0.00042920097395926504,0.9830988397396138,0.9826696387656545
2.0,40.0,5.0,27.0,8,0.00042920097395926504,0.9830988397396138,0.9826696387656545
2.0,40.0,5.0,27.0,7,0.00023749710462128704,0.9618951685907662,0.9616576714861449
2.0,40.0,5.0,27.0,9,0.00019843894679993923,0.9876791550912603,0.9874807161444603
3.0,0.0,0.0,1.0,5,0.00024161395741773006,0.9770730550058323,0.97731466896325
3.0,0.0,0.0,1.0,7,0.00024161339840045315,0.9652833233121052,0.9655249367105057
3.0,0.0,0.0,1.0,27,0.00022379355600710138,0.9782487204611179,0.978472514017125
3.0,0.0,0.0,1.0,6,0.00016013208598408823,0.9712568510570002,0.9714169831429843
3.0,0.0,0.0,1.0,3,0.0001363987766977992,0.9834739960894496,0.9836103948661474
3.0,0.0,0.0,1.0,11,0.00011820761771252908,0.9872187109511831,0.9873369185688956
3.0,0.0,0.0,1.0,13,0.00010982162606998358,0.9782097352271133,0.9783195568531833
3.0,0.0,0.0,1.0,2,0.00010014249360246197,0.9859101862461563,0.9858100437525539
3.0,0.0,0.0,1.0,10,9.522401166395245e-05,0.9838462825127204,0.9839415065243844
3.0,0.0,0.0,1.0,8,9.522401166395245e-05,0.9838462825127204,0.9839415065243844
3.0,1.0,0.0,2.0,2,0.00861153535139536,0.9859101862461563,0.977298650894761
3.0,1.0,0.0,2.0,3,0.005408924986907593,0.9834739960894496,0.978065071102542
3.0,1.0,0.0,2.0,5,0.0037538060501819404,0.9770730550058323,0.9733192489556504
3.0,1.0,0.0,2.0,7,0.003739574098186038,0.9652833233121052,0.9615437492139192
3.0,1.0,0.0,2.0,27,0.003375223290058127,0.9782487204611179,0.9748734971710598
3.0,1.0,0.0,2.0,6,0.0030042294895649135,0.9712568510570002,0.9682526215674353
3.0,1.0,0.0,2.0,10,0.0018378664167377767,0.9838462825127204,0.9820084160959827
